,post_id,post_content,title,created_at,updated_at,comment_count,like_count,gender,type,clean_txt,token,no_stop,keywords,sentiment
0,234647964,可嗎可嗎可嗎可嗎可嗎可嗎可嗎可嗎可嗎可嗎,可以發文嗎,2020-10-20T13:48:14.995Z,2020-11-09T10:46:55.299Z,2,0,F,post,可嗎可嗎可嗎可嗎可嗎可嗎可嗎可嗎可嗎可嗎,"['可', '嗎', '可', '嗎', '可', '嗎', '可', '嗎', '可', '嗎', '可', '嗎', '可', '嗎', '可', '嗎', '可', '嗎', '可', '嗎']",[],[],neutral
1,232752536,今年好忙，好想休息一下啊！但休息會沒工作😭這裡發文有限制嗎？,聖誕節到了,2019-12-24T13:12:28.400Z,2020-11-09T10:46:55.085Z,0,2,F,post,今年好忙好想休息一下啊但休息會沒工作這裡發文有限制嗎,"['今年', '好', '忙', '好', '想', '休息', '一下', '啊', '但', '休息', '會', '沒', '工作', '這裡', '發文', '有', '限制', '嗎']","['今年', '好', '忙', '好', '想', '休息', '一下', '休息', '工作', '這裡', '發文', '限制']",[],positive
2,231679899,"但是我午夜都睡不著
喔喔喔喔喔喔",午夜實驗室,2019-07-15T07:49:52.747Z,2020-11-09T10:46:55.113Z,4,5,F,post,但是我午夜都睡不著喔喔喔喔喔喔,"['但是', '我', '午夜', '都', '睡', '不', '著', '喔喔', '喔', '喔', '喔', '喔']","['午夜', '睡', '喔喔']",[],neutral
3,230470540,從通知進來的，不知道能不能發發廢文，我會努力湊15字的😶,這裡可以發廢文嗎🤔,2019-01-09T17:14:56.905Z,2019-01-09T17:14:56.905Z,3,1,F,post,從通知進來的不知道能不能發發廢文我會努力湊字的,"['從', '通知', '進來', '的', '不', '知道', '能不能', '發發', '廢文', '我', '會', '努力', '湊字', '的']","['通知', '知道', '能不能', '發發', '廢文', '努力', '湊字']",[],positive
4,230002103,"有空和男友去到華山Dcard午夜實驗室一探究竟
順便看看其他展覽
因為我們沒有事先預約
只有在附近晃晃 沒有進去到裡面的展場
外面攤位有一些活動可獲得代幣
男友就剛好一抽入魂抽中藍袋🤔
而我只有Dcard冷知識......
不過最後藍袋還是歸我了😂由我來分享一波～
-
藍袋有蠻多不同品牌的小小試用包
從保養、底妝、口紅、指甲油產品一應俱全
https://i.imgur.com/vAsPg5j.jpg
（sofina小樣每個款式皆有兩瓶）
大概是這樣子～～
-
很多都還沒使用 
不過剛好經期來了，就先拆了衛生棉來用
之前沒有特別聽過這個牌子
感覺是標榜使用後除了舒適還能有保養的作用
https://i.imgur.com/IiyUKFM.jpg
一開始使用在包裝上就滿貼心的
在右側有一個開口可以直接打開取用
https://i.imgur.com/n13GqtW.jpg
那我是拿到日用量多的，是25.5公分
我自己使用的感覺是還滿長的，不易外漏
重點是草本抑菌！涼涼的好舒服呀～
薄荷涼的感覺很明顯，但不會刺激皮膚
像我自己是使用衛生棉後附近皮膚容易過敏的人，容易起濕疹
我親自實測的感覺是還滿舒服的，不太有負擔感
心情自然也就比較好一點😆
⚠️如果不喜歡太涼的人就要再斟酌一下⚠️
其他上面廣告單所寫的一些效果
實際比較能感覺到的除了涼感之外
對我來說就是經血臭味少很多、不悶，吸附能力也不錯
至於廣告單提到能夠減少暗沉的部分，就見仁見智了🤣
總而言之我自己使用效果還滿喜歡的，是會想回購的一款商品。",藍袋分享&唯白衛生棉試用感受,2018-11-05T21:21:21.105Z,2018-11-05T21:21:21.105Z,1,9,F,post,有空和男友去到華山午夜實驗室一探究竟順便看看其他展覽因為我們沒有事先預約只有在附近晃晃沒有進去到裡面的展場外面攤位有一些活動可獲得代幣男友就剛好一抽入魂抽中藍袋而我只有冷知識不過最後藍袋還是歸我了由我來分享一波藍袋有蠻多不同品牌的小小試用包從保養底妝口紅指甲油產品一應俱全小樣每個款式皆有兩瓶大概是這樣子很多都還沒使用不過剛好經期來了就先拆了衛生棉來用之前沒有特別聽過這個牌子感覺是標榜使用後除了舒適還能有保養的作用一開始使用在包裝上就滿貼心的在右側有一個開口可以直接打開取用那我是拿到日用量多的是公分我自己使用的感覺是還滿長的不易外漏重點是草本抑菌涼涼的好舒服呀薄荷涼的感覺很明顯但不會刺激皮膚像我自己是使用衛生棉後附近皮膚容易過敏的人容易起濕疹我親自實測的感覺是還滿舒服的不太有負擔感心情自然也就比較好一點如果不喜歡太涼的人就要再斟酌一下其他上面廣告單所寫的一些效果實際比較能感覺到的除了涼感之外對我來說就是經血臭味少很多不悶吸附能力也不錯至於廣告單提到能夠減少暗沉的部分就見仁見智了總而言之我自己使用效果還滿喜歡的是會想回購的一款商品,"['有空', '和', '男友', '去到', '華山', '午夜', '實驗室', '一', '探', '究竟', '順便', '看看', '其他', '展覽', '因為', '我們', '沒有', '事先', '預約', '只有', '在', '附近', '晃晃', '沒有', '進去', '到', '裡面', '的', '展場', '外面', '攤位', '有', '一些', '活動', '可', '獲得', '代幣', '男友', '就', '剛好', '一', '抽入', '魂', '抽', '中', '藍袋', '而', '我', '只有', '冷', '知識', '不過', '最後', '藍袋', '還是', '歸', '我', '了', '由', '我', '來', '分享', '一', '波', '藍袋', '有', '蠻', '多', '不同', '品牌', '的', '小小', '試用', '包', '從', '保養', '底妝', '口紅', '指甲油', '產品', '一應俱全', '小樣', '每', '個', '款式', '皆', '有', '兩', '瓶', '大概', '是', '這樣子', '很多', '都', '還', '沒', '使用', '不過', '剛好', '經期', '來', '了', '就', '先', '拆', '了', '衛生棉', '來', '用', '之前', '沒有', '特別', '聽', '過', '這', '個', '牌子', '感覺', '是', '標榜', '使用', '後', '除了', '舒適', '還', '能', '有', '保養', '的', '作用', '一', '開始', '使用', '在', '包裝', '上', '就', '滿', '貼心', '的', '在', '右側', '有', '一', '個', '開口', '可以', '直接', '打開', '取用', '那', '我', '是', '拿到', '日用量', '多', '的', '是', '公分', '我', '自己', '使用', '的', '感覺', '是', '還', '滿', '長', '的', '不易', '外漏', '重點', '是', '草本', '抑菌', '涼涼', '的', '好', '舒服', '呀', '薄荷涼', '的', '感覺', '很', '明顯', '但', '不會', '刺激', '皮膚', '像', '我', '自己', '是', '使用', '衛生棉', '後', '附近', '皮膚', '容易', '過敏', '的', '人', '容易', '起', '濕疹', '我', '親自', '實測', '的', '感覺', '是', '還', '滿', '舒服', '的', '不', '太', '有', '負擔感', '心情', '自然', '也', '就', '比較', '好', '一點', '如果', '不', '喜歡', '太', '涼', '的', '人', '就', '要', '再', '斟酌', '一下', '其他', '上面', '廣告單', '所', '寫', '的', '一些', '效果', '實際', '比較', '能', '感覺到', '的', '除了', '涼感', '之外', '對', '我', '來說', '就是', '經', '血臭味', '少', '很多', '不', '悶', '吸附', '能力', '也', '不錯', '至於', '廣告單', '提到', '能夠', '減少', '暗沉', '的', '部分', '就', '見仁見智', '了', '總而言之', '我', '自己', '使用', '效果', '還', '滿', '喜歡', '的', '是', '會', '想', '回購', '的', '一', '款', '商品']","['有空', '男友', '去到', '華山', '午夜', '實驗室', '探', '順便', '看看', '展覽', '事先', '預約', '附近', '晃晃', '裡面', '展場', '外面', '攤位', '一些', '活動', '獲得', '代幣', '男友', '抽入', '魂', '抽', '中', '藍袋', '冷', '知識', '最後', '藍袋', '分享', '波', '藍袋', '品牌', '小小', '試用', '包', '保養', '底妝', '口紅', '指甲油', '產品', '一應俱全', '小樣', '款式', '皆', '兩', '瓶', '這樣子', '使用', '經期', '先', '拆', '衛生棉', '之前', '特別', '聽', '牌子', '感覺', '標榜', '使用', '後', '舒適', '保養', '作用', '使用', '包裝', '貼心', '右側', '開口', '直接', '打開', '取用', '拿到', '日用量', '公分', '使用', '感覺', '長', '不易', '外漏', '重點', '草本', '抑菌', '涼涼', '好', '舒服', '薄荷涼', '感覺', '明顯', '刺激', '皮膚', '使用', '衛生棉', '後', '附近', '皮膚', '容易', '過敏', '人', '容易', '濕疹', '實測', '感覺', '舒服', '太', '負擔感', '心情', '自然', '比較', '好', '一點', '喜歡', '太', '涼', '人', '再', '斟酌', '一下', '上面', '廣告單', '寫', '一些', '效果', '實際', '比較', '感覺到', '涼感', '之外', '來說', '血臭味', '少', '悶', '吸附', '能力', '不錯', '廣告單', '提到', '能夠', '減少', '暗沉', '部分', '見仁見智', '使用', '效果', '喜歡', '想', '回購', '款', '商品']","['使用', '感覺', '藍袋']",positive
5,229994375,"第一次玩☺️
要15個字
有人一樣睡不著嗎哈哈",睡不著寫1,2018-11-04T18:48:18.197Z,2018-11-04T18:48:18.197Z,4,8,F,post,第一次玩要個字有人一樣睡不著嗎哈哈,"['第一', '次', '玩', '要', '個', '字', '有', '人', '一樣', '睡', '不', '著', '嗎', '哈哈']","['第一', '次', '玩', '字', '人', '睡']",[],positive
6,229908597,"大家好，我是閃光✨
不是你的閃光，是 Dcard 午夜實驗室的偉大科學家 - 閃光。


今天閃光要來幕後花絮大直擊！
小閃光們準備好一起回顧 Dcard 午夜實驗室了嗎？


先進一段精彩 VCR ～🎥
-影片連結: https://www.youtube.com/watch?v=Upzwam8ocK0


再來登場的是 Dcard 特製攤位！


❤️讓你臉紅心跳的【抽卡實驗室】

http://i.imgur.com/coiEqvb.png

抽卡搬到午夜實驗室中啦！
讓我先瞧你一眼👀
只要雙方都開啟命運之門，就會遇見午夜的卡友～


📷網紅拍拍拍拍不停的【快門實驗室】

http://i.imgur.com/UJmvYSR.jpg

【午夜球池】、【雜誌框】迷幻午夜風讓你不用濾鏡就超好拍！
轉身到【印照區】上傳照片加上 #dcard 就能將美照印出來～✨

http://i.imgur.com/d1Zjrei.jpg

🍭甜蜜毒藥＆夢幻棉花糖氣泡飲【繽紛實驗室】

http://i.imgur.com/o5On92o.jpg

http://i.imgur.com/wDVfDUc.png


超可愛試管造型糖果🍬
還有女孩們超愛的夢幻棉花糖氣泡飲～
Dcard 特製隨身杯讓你環保帶著走！



⚡️心跳加速緊張刺激【電流實驗室】

http://i.imgur.com/QRh2Kkm.jpg

滴答滴答時間正在到數⏰在電流實驗室你要小心翼翼！
緊張感一不小心就會讓你出局重新來過💦
和朋友一起合作努力到達終點吧～



🎁 裝滿 Dcard 秘密和小禮物的驚喜【扭蛋機】

http://i.imgur.com/8bWP47T.jpg

Dcard 彩蛋大公開～轉開你的扭蛋看看裝了什麼驚喜❓
還有許多小禮物讓你帶回家👣


接著登場的是 Dcard 午夜實驗室的客座教授們！


第一位客座教授【ASUS】

http://i.imgur.com/ZQYAQC4.jpg

大學生活就是要每分每秒都驚艷！
閃光我跑來ASUS雙V研究室玩啦～
跟著ASUS教授一起玩勝精彩嘿嘿✌
豪羨慕別人都有妹子可以合照我沒有😂
那～麽美的背板和沙發我只好自己獨享惹😎


第二位客座教授【Costa 郵輪】

http://i.imgur.com/i1b67yI.jpg

哇～好多人都在這塊海洋背板前拍照呀！
看得閃光我也好想出海度假XD
幸好現場就可以報名郵輪出航🛳～
大學生限定！大學憶起旅行，郵輪U&Me
史上最年輕郵輪團，一起join吧！ 


第三位客座教授【MeMe直播】

http://i.imgur.com/GtLqR14.jpg

咦咦？活動場內繞樑的音樂聲從哪來？
原來是火熱的MeMe直播啦🔥
現場的精緻小舞臺，不但讓午夜卡友都能嘶吼歌唱
還有大螢幕讓閃光我直播看好看滿❤
不多說，已經手刀下載MeMe APP惹😂


第四位客座教授【Microsoft微軟】

http://i.imgur.com/U9FzYZF.png

在戶外，看著人潮聚集體驗最新科技
閃光馬上跟風，嘗試超夯der臉部辨識功能
果然電腦瞬間就辨識出我帥到沒朋友的臉▰˘◡˘▰
到這裡跟著微軟一起成為新一代宗師！
來逛午夜實驗室，走在3C尖端94我🤘



第五位客座教授【ORBIS】

http://i.imgur.com/o3OxFV1.jpg

哇～超美設計瞬間抓住小閃光們的眼球👀
看著ORBIS美美的實驗牆前面排了好多人
閃光我只能默默在背後解謎……
#問 到底哪一罐是假的啦QAQ???
我也想解謎帶走超澎湃小禮物RRR｡ﾟヽ(ﾟ´Д`)ﾉﾟ｡ 



第六位客座教授【台新銀行Richart】

http://i.imgur.com/kD4NUWu.jpg

那超Q布偶裝不是Richart狗狗嗎？
遇到野生Richart，場內小閃光們都想跟他合照（夯哥4他
只好到攤位上，等帥哥學長給本閃來杯特調～
看著BarTender熟練的手勢被帥到嫑嫑的
閃光我好想留Line給他啊，該衝一波嗎？


第七位客座教授【TikTok】

http://i.imgur.com/binVCsr.jpg

咦，怎麼館內好多人都戴相同的漁夫帽？
原來是抖音攤位的夾娃娃機禮物這麼佛！
看閃光我撩起袖管露一手神技——夾中啦！
原來除了漁夫帽，還有項鍊、雨傘多項好禮🎁
嘿嘿，戴上帽子想像自己和隔壁妹子戴情侶帽（魯…）


第八位客座教授【3M】

http://i.imgur.com/QKNRjKO.jpg

參加活動一定要留下自己的痕跡呀👣
閃光發現3M心願牆Post-it超貼心！
「我要脫魯要脫單我要閃光get✨✨✨」
不論閃光我許下什麼心願，
都可以用狠黏的便利貼把願望赤裸裸(?)地PO在牆上求實現！



每一區都有好多閃光與小閃光們的回憶～
想起來都有幸福的感覺呢！
這次閃光要瀟灑不告別，因為我們很快會再見💕


大家再會，我是閃光✨
不是你的閃光，是 Dcard 午夜實驗室的偉大科學家 - 閃光。 👋🏻👋🏻👋🏻",Dcard 午夜實驗室 幕後花絮大直擊🎥,2018-10-23T13:27:13.002Z,2018-10-29T06:43:11.056Z,2,96,D,post,大家好我是閃光不是你的閃光是午夜實驗室的偉大科學家閃光今天閃光要來幕後花絮大直擊小閃光們準備好一起回顧午夜實驗室了嗎先進一段精彩影片連結再來登場的是特製攤位讓你臉紅心跳的抽卡實驗室抽卡搬到午夜實驗室中啦讓我先瞧你一眼只要雙方都開啟命運之門就會遇見午夜的卡友網紅拍拍拍拍不停的快門實驗室午夜球池雜誌框迷幻午夜風讓你不用濾鏡就超好拍轉身到印照區上傳照片加上就能將美照印出來甜蜜毒藥夢幻棉花糖氣泡飲繽紛實驗室超可愛試管造型糖果還有女孩們超愛的夢幻棉花糖氣泡飲特製隨身杯讓你環保帶著走心跳加速緊張刺激電流實驗室滴答滴答時間正在到數在電流實驗室你要小心翼翼緊張感一不小心就會讓你出局重新來過和朋友一起合作努力到達終點吧裝滿秘密和小禮物的驚喜扭蛋機彩蛋大公開轉開你的扭蛋看看裝了什麼驚喜還有許多小禮物讓你帶回家接著登場的是午夜實驗室的客座教授們第一位客座教授大學生活就是要每分每秒都驚艷閃光我跑來雙研究室玩啦跟著教授一起玩勝精彩嘿嘿豪羨慕別人都有妹子可以合照我沒有那麽美的背板和沙發我只好自己獨享惹第二位客座教授郵輪哇好多人都在這塊海洋背板前拍照呀看得閃光我也好想出海度假幸好現場就可以報名郵輪出航大學生限定大學憶起旅行郵輪史上最年輕郵輪團一起吧第三位客座教授直播咦咦活動場內繞樑的音樂聲從哪來原來是火熱的直播啦現場的精緻小舞臺不但讓午夜卡友都能嘶吼歌唱還有大螢幕讓閃光我直播看好看滿不多說已經手刀下載惹第四位客座教授微軟在戶外看著人潮聚集體驗最新科技閃光馬上跟風嘗試超夯臉部辨識功能果然電腦瞬間就辨識出我帥到沒朋友的臉到這裡跟著微軟一起成為新一代宗師來逛午夜實驗室走在尖端我第五位客座教授哇超美設計瞬間抓住小閃光們的眼球看著美美的實驗牆前面排了好多人閃光我只能默默在背後解謎問到底哪一罐是假的啦我也想解謎帶走超澎湃小禮物第六位客座教授台新銀行那超布偶裝不是狗狗嗎遇到野生場內小閃光們都想跟他合照夯哥他只好到攤位上等帥哥學長給本閃來杯特調看著熟練的手勢被帥到嫑嫑的閃光我好想留給他啊該衝一波嗎第七位客座教授咦怎麼館內好多人都戴相同的漁夫帽原來是抖音攤位的夾娃娃機禮物這麼佛看閃光我撩起袖管露一手神技夾中啦原來除了漁夫帽還有項鍊雨傘多項好禮嘿嘿戴上帽子想像自己和隔壁妹子戴情侶帽魯第八位客座教授參加活動一定要留下自己的痕跡呀閃光發現心願牆超貼心我要脫魯要脫單我要閃光不論閃光我許下什麼心願都可以用狠黏的便利貼把願望赤裸裸地在牆上求實現每一區都有好多閃光與小閃光們的回憶想起來都有幸福的感覺呢這次閃光要瀟灑不告別因為我們很快會再見大家再會我是閃光不是你的閃光是午夜實驗室的偉大科學家閃光,"['大家', '好', '我', '是', '閃光', '不', '是', '你', '的', '閃光', '是', '午夜', '實驗室', '的', '偉大', '科學家', '閃光', '今天', '閃光', '要', '來', '幕後', '花絮', '大直擊', '小', '閃光', '們', '準備好', '一起', '回顧', '午夜', '實驗室', '了', '嗎', '先進', '一', '段', '精彩', '影片', '連結', '再', '來', '登場', '的', '是', '特製', '攤位', '讓', '你', '臉紅', '心跳', '的', '抽卡', '實驗室', '抽卡', '搬到', '午夜', '實驗室', '中', '啦', '讓', '我', '先', '瞧', '你', '一', '眼', '只要', '雙方', '都', '開啟', '命運', '之', '門', '就', '會', '遇見', '午夜', '的', '卡友', '網紅', '拍拍', '拍拍', '不停', '的', '快門', '實驗室', '午夜', '球池', '雜誌框', '迷幻', '午夜風', '讓', '你', '不用', '濾鏡', '就', '超好', '拍', '轉身', '到', '印照區', '上', '傳', '照片', '加上', '就', '能', '將', '美照', '印出來', '甜蜜', '毒藥', '夢幻', '棉花糖', '氣泡飲', '繽紛', '實驗室', '超', '可愛', '試管', '造型', '糖果', '還', '有', '女孩', '們', '超愛', '的', '夢幻', '棉花糖', '氣泡飲', '特製', '隨身杯', '讓', '你', '環保', '帶', '著', '走', '心跳', '加速', '緊張', '刺激', '電流', '實驗室', '滴答', '滴答', '時間', '正在', '到', '數', '在', '電流', '實驗室', '你', '要', '小心翼翼', '緊張感', '一', '不', '小心', '就', '會', '讓', '你', '出局', '重新', '來過', '和', '朋友', '一起', '合作', '努力', '到達', '終點', '吧', '裝滿', '秘密', '和', '小', '禮物', '的', '驚喜', '扭蛋機', '彩蛋', '大', '公開', '轉開', '你', '的', '扭蛋', '看看', '裝', '了', '什麼', '驚喜', '還', '有', '許多', '小', '禮物', '讓', '你', '帶回', '家', '接著', '登場', '的', '是', '午夜', '實驗室', '的', '客座', '教授', '們', '第一', '位', '客座', '教授', '大學', '生活', '就', '是', '要', '每', '分', '每', '秒', '都', '驚艷', '閃光', '我', '跑來', '雙', '研究室', '玩', '啦', '跟', '著', '教授', '一起', '玩勝', '精彩', '嘿嘿豪', '羨慕', '別人', '都', '有', '妹子', '可以', '合照', '我', '沒有', '那', '麽美', '的', '背板', '和', '沙發', '我', '只好', '自己', '獨享', '惹', '第二', '位', '客座', '教授', '郵輪', '哇', '好多', '人', '都', '在', '這', '塊', '海洋', '背板', '前', '拍照', '呀', '看', '得', '閃光', '我', '也', '好', '想', '出海', '度假', '幸好', '現場', '就', '可以', '報名', '郵輪', '出航', '大學生', '限定', '大學', '憶起', '旅行', '郵輪史', '上', '最', '年輕', '郵輪團', '一起', '吧', '第三', '位', '客座', '教授', '直播', '咦', '咦', '活動場', '內', '繞樑', '的', '音樂聲', '從', '哪來', '原來', '是', '火熱', '的', '直播', '啦', '現場', '的', '精緻', '小', '舞臺', '不但', '讓', '午夜', '卡友', '都', '能', '嘶吼', '歌唱', '還', '有', '大', '螢幕', '讓', '閃光', '我', '直播', '看好看', '滿', '不', '多', '說', '已經', '手刀', '下載', '惹', '第四', '位', '客座', '教授', '微軟', '在', '戶外', '看', '著', '人潮', '聚集', '體驗', '最', '新', '科技', '閃光', '馬上', '跟', '風', '嘗試', '超夯', '臉部', '辨識', '功能', '果然', '電腦', '瞬間', '就', '辨識出', '我', '帥', '到', '沒', '朋友', '的', '臉', '到', '這裡', '跟著', '微軟', '一起', '成為', '新一代', '宗師', '來', '逛', '午夜', '實驗室', '走', '在', '尖端', '我', '第五', '位', '客座', '教授', '哇', '超美', '設計', '瞬間', '抓住', '小', '閃光', '們', '的', '眼球', '看', '著', '美美', '的', '實驗牆', '前面', '排', '了', '好多', '人', '閃光', '我', '只', '能', '默默', '在', '背後', '解', '謎', '問', '到底', '哪', '一', '罐', '是', '假', '的', '啦', '我', '也', '想', '解謎', '帶走', '超', '澎湃', '小', '禮物', '第六', '位', '客座', '教授', '台新', '銀行', '那', '超', '布偶裝', '不', '是', '狗狗', '嗎', '遇到', '野生場', '內', '小', '閃光', '們', '都', '想', '跟', '他', '合照', '夯哥', '他', '只好', '到', '攤位', '上', '等', '帥哥', '學長', '給', '本', '閃', '來', '杯', '特調', '看', '著', '熟練', '的', '手勢', '被', '帥', '到', '嫑嫑', '的', '閃光', '我', '好', '想', '留給', '他', '啊', '該', '衝', '一', '波', '嗎', '第七', '位', '客座', '教授', '咦', '怎麼', '館', '內', '好多', '人', '都', '戴', '相同', '的', '漁夫帽', '原來', '是', '抖音', '攤位', '的', '夾', '娃娃機', '禮物', '這麼', '佛', '看', '閃光', '我', '撩起', '袖管露', '一手', '神技夾', '中', '啦', '原來', '除了', '漁夫帽', '還', '有', '項鍊', '雨傘', '多', '項', '好禮', '嘿嘿', '戴上', '帽子', '想像', '自己', '和', '隔壁', '妹子', '戴', '情侶', '帽魯', '第八', '位', '客座', '教授', '參加', '活動', '一定', '要', '留下', '自己', '的', '痕跡', '呀', '閃光', '發現', '心願牆', '超貼心', '我', '要', '脫魯', '要', '脫單', '我', '要', '閃光', '不論', '閃光', '我', '許下', '什麼', '心願', '都', '可以', '用', '狠', '黏', '的', '便利貼', '把', '願望', '赤裸裸', '地', '在', '牆', '上', '求', '實現', '每', '一', '區', '都', '有', '好多', '閃光', '與', '小', '閃光', '們', '的', '回憶', '想', '起來', '都', '有', '幸福', '的', '感覺', '呢', '這', '次', '閃光', '要', '瀟灑', '不', '告別', '因為', '我們', '很', '快', '會', '再見', '大家', '再會', '我', '是', '閃光', '不', '是', '你', '的', '閃光', '是', '午夜', '實驗室', '的', '偉大', '科學家', '閃光']","['好', '閃光', '閃光', '午夜', '實驗室', '偉大', '科學家', '閃光', '今天', '閃光', '幕後', '花絮', '大直擊', '小', '閃光', '準備好', '一起', '回顧', '午夜', '實驗室', '先進', '段', '精彩', '影片', '連結', '再', '登場', '特製', '攤位', '臉紅', '心跳', '抽卡', '實驗室', '抽卡', '搬到', '午夜', '實驗室', '中', '先', '瞧', '眼', '雙方', '開啟', '命運', '門', '遇見', '午夜', '卡友', '網紅', '拍拍', '拍拍', '不停', '快門', '實驗室', '午夜', '球池', '雜誌框', '迷幻', '午夜風', '不用', '濾鏡', '超好', '拍', '轉身', '印照區', '照片', '美照', '印出來', '甜蜜', '毒藥', '夢幻', '棉花糖', '氣泡飲', '繽紛', '實驗室', '超', '可愛', '試管', '造型', '糖果', '女孩', '超愛', '夢幻', '棉花糖', '氣泡飲', '特製', '隨身杯', '環保', '走', '心跳', '加速', '緊張', '刺激', '電流', '實驗室', '滴答', '滴答', '時間', '正在', '數', '電流', '實驗室', '小心翼翼', '緊張感', '小心', '出局', '重新', '來過', '朋友', '一起', '合作', '努力', '到達', '終點', '裝滿', '秘密', '小', '禮物', '驚喜', '扭蛋機', '彩蛋', '公開', '轉開', '扭蛋', '看看', '裝', '驚喜', '許多', '小', '禮物', '帶回', '家', '登場', '午夜', '實驗室', '客座', '教授', '第一', '位', '客座', '教授', '大學', '生活', '分', '秒', '驚艷', '閃光', '跑來', '雙', '研究室', '玩', '教授', '一起', '玩勝', '精彩', '嘿嘿豪', '羨慕', '妹子', '合照', '麽美', '背板', '沙發', '只好', '獨享', '惹', '第二', '位', '客座', '教授', '郵輪', '好多', '人', '塊', '海洋', '背板', '前', '拍照', '閃光', '好', '想', '出海', '度假', '幸好', '現場', '報名', '郵輪', '出航', '大學生', '限定', '大學', '憶起', '旅行', '郵輪史', '最', '年輕', '郵輪團', '一起', '第三', '位', '客座', '教授', '直播', '活動場', '繞樑', '音樂聲', '哪來', '原來', '火熱', '直播', '現場', '精緻', '小', '舞臺', '午夜', '卡友', '嘶吼', '歌唱', '螢幕', '閃光', '直播', '看好看', '說', '已經', '手刀', '下載', '惹', '第四', '位', '客座', '教授', '微軟', '戶外', '人潮', '聚集', '體驗', '最', '新', '科技', '閃光', '風', '嘗試', '超夯', '臉部', '辨識', '功能', '電腦', '瞬間', '辨識出', '帥', '朋友', '臉', '這裡', '跟著', '微軟', '一起', '成為', '新一代', '宗師', '逛', '午夜', '實驗室', '走', '尖端', '第五', '位', '客座', '教授', '超美', '設計', '瞬間', '抓住', '小', '閃光', '眼球', '美美', '實驗牆', '前面', '排', '好多', '人', '閃光', '只', '默默', '背後', '解', '謎', '問', '罐', '假', '想', '解謎', '帶走', '超', '澎湃', '小', '禮物', '第六', '位', '客座', '教授', '台新', '銀行', '超', '布偶裝', '狗狗', '遇到', '野生場', '小', '閃光', '想', '合照', '夯哥', '只好', '攤位', '帥哥', '學長', '閃', '杯', '特調', '熟練', '手勢', '帥', '嫑嫑', '閃光', '好', '想', '留給', '衝', '波', '第七', '位', '客座', '教授', '館', '好多', '人', '戴', '相同', '漁夫帽', '原來', '抖音', '攤位', '夾', '娃娃機', '禮物', '佛', '閃光', '撩起', '袖管露', '一手', '神技夾', '中', '原來', '漁夫帽', '項鍊', '雨傘', '項', '好禮', '嘿嘿', '戴上', '帽子', '想像', '隔壁', '妹子', '戴', '情侶', '帽魯', '第八', '位', '客座', '教授', '參加', '活動', '一定', '留下', '痕跡', '閃光', '發現', '心願牆', '超貼心', '脫魯', '脫單', '閃光', '閃光', '許下', '心願', '狠', '黏', '便利貼', '願望', '赤裸裸', '牆', '求', '實現', '區', '好多', '閃光', '小', '閃光', '回憶', '想', '幸福', '感覺', '次', '閃光', '瀟灑', '告別', '再見', '再會', '閃光', '閃光', '午夜', '實驗室', '偉大', '科學家', '閃光']","['閃光', '實驗室', '教授']",positive
